Customer ID	Phone Service	Multiple Lines	Internet Service	Online Security	Online Backup	Device Protection Plan	Premium Tech Support	Streaming TV	Streaming Movies	Streaming Music	Unlimited Data	Paperless Billing	Gender	Age	Married	Number of Dependents	City	Number of Referrals	Tenure in Months	Offer	Avg Monthly Long Distance Charges	Internet Type	Avg Monthly GB Download	Contract	Payment Method	Monthly Charge	Total Charges	Total Refunds	Total Extra Data Charges	Total Long Distance Charges	Total Revenue	Customer Status	Churn Category	Churn Reason	ABC Метка	ABC Наименование группы	XYZ Метка	XYZ Наименование группы	RFM Метка	RFM Наименование группы
6705-LNMDD	1	0	1	0	0	0	1	0	0	0	1	0	Male	38	No	0	San Diego	0	20	Offer D	49.81	DSL	4	Month-to-Month	Credit Card	50	1003,05	2,81	0	996,2	1996,44	Stayed			B	Средний клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
6705-LXORM	1	0	1	0	0	0	0	0	0	0	1	0	Female	79	Yes	0	Perris	1	5	Offer E	5.42	Fiber Optic	23	One Year	Bank Withdrawal	70,05	302,6	0	0	27,1	329,7	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	333	Неактивные клиенты (Lost Customers)
6710-HSJRD	1	1	1	0	1	1	1	1	1	1	1	1	Male	48	Yes	0	Newport Coast	8	61	Offer B	12.32	Fiber Optic	7	Month-to-Month	Bank Withdrawal	114,1	7132,15	0	0	751,52	7883,67	Stayed			A	VIP-клиент	Y	Нестабильный клиент	111	Самые ценные клиенты (Champions)
6711-FLDFB	1	1	1	0	0	0	0	0	0	0	1	1	Female	62	No	0	Big Oak Flat	0	7	Offer E	46.79	Fiber Optic	25	Month-to-Month	Bank Withdrawal	74,9	541,15	0	0	327,53	868,68	Churned	Competitor	Competitor had better devices	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
6711-VTNRE	1	0	1	0	0	1	1	0	1	1	1	1	Female	42	No	0	Tranquillity	0	36	None	27.72	Fiber Optic	24	Month-to-Month	Bank Withdrawal	87,55	3078,1	0	0	997,92	4076,02	Churned	Competitor	Competitor had better devices	A	VIP-клиент	Z	Непредсказуемый клиент	121	Потенциально ценные клиенты (Loyal Customers)
6712-OAWRH	1	0	1	0	0	0	0	1	1	0	1	1	Female	79	No	0	San Bernardino	0	26	Offer C	34.69	Fiber Optic	27	Month-to-Month	Bank Withdrawal	91,25	2351,8	0	0	901,94	3253,74	Churned	Attitude	Attitude of support person	A	VIP-клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
6713-OKOMC	0	0	1	1	0	0	0	0	0	0	1	0	Female	42	No	0	Los Angeles	0	10	Offer D		DSL	8	Month-to-Month	Mailed Check	29,75	301,9	0	0	0	301,9	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
6715-OFDBP	1	0	1	0	0	1	0	1	1	1	1	1	Male	52	No	0	Palo Alto	0	5	None	14.26	DSL	26	Month-to-Month	Bank Withdrawal	70,05	346,4	0	0	71,3	417,7	Churned	Price	Price too high	C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
6718-BDGHG	1	1	1	0	0	0	1	1	0	0	1	1	Female	64	Yes	0	Gold Run	6	43	None	12.98	DSL	8	One Year	Bank Withdrawal	64,85	2908,2	0	0	558,14	3466,34	Stayed			A	VIP-клиент	Y	Нестабильный клиент	322	Неактивные клиенты (Lost Customers)
6719-FGEDO	1	1	1	1	1	1	1	0	0	0	1	1	Female	27	Yes	0	Whittier	1	72	Offer A	38.79	Fiber Optic	42	Two Year	Bank Withdrawal	97	7104,2	0	0	2792,88	9897,08	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	111	Самые ценные клиенты (Champions)
6719-OXYBR	1	0	1	0	0	1	0	1	0	0	1	0	Male	41	No	0	California City	0	15	None	27.3	Fiber Optic	18	Month-to-Month	Bank Withdrawal	85,3	1219,85	0	0	409,5	1629,35	Stayed			B	Средний клиент	Y	Нестабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
6723-CEGQI	0	0	1	0	1	0	1	1	0	0	1	0	Female	33	No	2	Bayside	0	65	None		DSL	25	Two Year	Credit Card	45,25	2933,95	0	0	0	2933,95	Stayed			A	VIP-клиент	X	Стабильный клиент	312	Неактивные клиенты (Lost Customers)
6723-WSNTY	1	1	1	0	1	1	1	1	1	1	1	1	Female	73	Yes	0	Del Mar	3	66	None	6.94	Fiber Optic	23	One Year	Credit Card	108,1	7181,95	0	0	458,04	7639,99	Stayed			A	VIP-клиент	X	Стабильный клиент	311	Неактивные клиенты (Lost Customers)
6725-TPKJO	1	0	0	0	0	0	0	0	0	0	0	0	Male	28	No	0	Duncans Mills	0	44	None	47.53			Two Year	Credit Card	20,05	845,25	15,31	0	2091,32	2921,26	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	322	Неактивные клиенты (Lost Customers)
6726-NNFWD	1	0	1	0	1	1	0	0	1	0	1	0	Female	74	Yes	0	Murrieta	10	71	Offer A	16.26	Fiber Optic	27	Two Year	Credit Card	89,45	6435,25	0	0	1154,46	7589,71	Stayed			A	VIP-клиент	Y	Нестабильный клиент	311	Неактивные клиенты (Lost Customers)
6726-WEXXK	1	1	1	1	0	1	0	0	0	0	1	1	Male	72	Yes	0	Fields Landing	7	27	None	41.11	Fiber Optic	14	One Year	Bank Withdrawal	85,9	2220,1	0	0	1109,97	3330,07	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
6727-IOTLZ	1	0	1	0	1	1	1	1	1	1	1	0	Male	48	Yes	0	Pasadena	3	14	Offer D	5.17	Cable	25	Two Year	Credit Card	81,95	1181,75	0	0	72,38	1254,13	Stayed			B	Средний клиент	X	Стабильный клиент	322	Неактивные клиенты (Lost Customers)
6728-CZFEI	1	0	1	0	0	0	0	1	0	0	1	0	Female	28	No	0	Sacramento	0	15	None	6.56	DSL	52	One Year	Credit Card	56,15	931,9	35,23	0	98,4	995,07	Stayed			C	Низкорентабельный клиент	Y	Нестабильный клиент	123	Неактивные клиенты (Lost Customers)
6728-DKUCO	1	1	1	1	1	0	0	1	1	1	1	1	Female	25	Yes	0	Santa Monica	1	72	Offer A	25.82	Fiber Optic	59	One Year	Bank Withdrawal	104,15	7303,05	0	0	1859,04	9162,09	Stayed			A	VIP-клиент	Y	Нестабильный клиент	111	Самые ценные клиенты (Champions)
6728-VOIFY	1	0	1	0	1	0	0	1	1	1	0	1	Female	20	Yes	0	Palo Cedro	5	63	Offer B	20.51	Fiber Optic	51	One Year	Bank Withdrawal	96	6109,75	0	30	1292,13	7431,88	Stayed			A	VIP-клиент	Y	Нестабильный клиент	111	Самые ценные клиенты (Champions)
6728-WYQBC	1	0	0	0	0	0	0	0	0	0	0	0	Male	52	No	0	Escondido	0	1	Offer E	2.29			Month-to-Month	Bank Withdrawal	20,95	20,95	0	0	2,29	23,24	Joined			C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
6729-FZWSY	1	0	0	0	0	0	0	0	0	0	0	1	Male	45	No	0	Penn Valley	0	67	Offer A	9.05			One Year	Credit Card	19,45	1195,95	0	0	606,35	1802,3	Stayed			B	Средний клиент	X	Стабильный клиент	312	Неактивные клиенты (Lost Customers)
6729-GDNGC	1	0	1	0	0	0	0	1	0	0	1	0	Female	71	No	0	Westport	0	20	None	21.49	Fiber Optic	4	One Year	Bank Withdrawal	80,7	1614,2	0	0	429,8	2044	Stayed			B	Средний клиент	Y	Нестабильный клиент	322	Неактивные клиенты (Lost Customers)
6732-FZUGP	1	1	1	1	0	1	0	1	0	0	1	0	Female	30	No	0	Berkeley	0	47	Offer B	40.25	Fiber Optic	69	One Year	Credit Card	94,9	4615,25	0	0	1891,75	6507	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
6732-VAILE	1	1	1	0	1	1	1	1	1	1	1	1	Male	33	Yes	0	Montclair	10	70	None	30.06	Cable	24	Two Year	Credit Card	85,95	5931,75	0	0	2104,2	8035,95	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
6733-LRIZX	1	1	1	1	0	1	1	1	1	1	1	1	Male	42	No	0	Bodega Bay	0	35	None	20.07	Fiber Optic	23	Two Year	Bank Withdrawal	108,95	4025,5	0	0	702,45	4727,95	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	321	Неактивные клиенты (Lost Customers)
6734-CKRSM	1	0	0	0	0	0	0	0	0	0	0	0	Female	38	No	0	Stirling City	0	3	None	40.2			Month-to-Month	Mailed Check	20	63,6	0	0	120,6	184,2	Joined			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
6734-FQAJX	1	0	1	1	1	0	1	1	1	1	1	1	Male	65	No	0	Somerset	0	67	None	34.23	Fiber Optic	11	Two Year	Bank Withdrawal	105,05	7171,7	0	0	2293,41	9465,11	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
6734-GMPVK	1	1	1	0	1	1	0	1	1	1	1	0	Male	34	No	0	Santa Maria	0	5	Offer E	44.65	Fiber Optic	30	Month-to-Month	Bank Withdrawal	105,3	550,6	0	0	223,25	773,85	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
6734-JDTTV	1	0	0	0	0	0	0	0	0	0	0	1	Male	55	Yes	1	Manton	5	65	Offer B	33.47			Two Year	Credit Card	19,85	1267,05	0	0	2175,55	3442,6	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	312	Неактивные клиенты (Lost Customers)
6734-PSBAW	1	1	0	0	0	0	0	0	0	0	0	1	Male	46	Yes	0	Santa Fe Springs	1	72	Offer A	1.86			Two Year	Bank Withdrawal	23,55	1723,95	0	0	133,92	1857,87	Stayed			B	Средний клиент	X	Стабильный клиент	112	Потенциально ценные клиенты (Loyal Customers)
6736-DHUQI	1	0	1	1	1	1	0	0	0	0	1	0	Female	64	Yes	3	Fairfax	5	67	None	3.47	Fiber Optic	21	One Year	Bank Withdrawal	84,8	5598,3	0	0	232,49	5830,79	Stayed			A	VIP-клиент	X	Стабильный клиент	311	Неактивные клиенты (Lost Customers)
6738-ISCBM	0	0	1	1	0	1	0	1	1	1	1	1	Male	55	No	0	Northridge	0	44	None		Cable	17	One Year	Bank Withdrawal	54	2440,25	5,47	0	0	2434,78	Stayed			B	Средний клиент	X	Стабильный клиент	322	Неактивные клиенты (Lost Customers)
6741-EGCBI	1	1	1	1	0	0	0	0	1	0	1	1	Male	69	No	0	Hacienda Heights	0	30	None	4.04	Fiber Optic	14	Two Year	Credit Card	90,5	2595,85	0	0	121,2	2717,05	Stayed			B	Средний клиент	X	Стабильный клиент	322	Неактивные клиенты (Lost Customers)
6741-QRLUP	1	1	1	1	1	1	1	0	1	1	1	1	Female	50	No	0	Olema	0	63	None	31.34	DSL	26	Two Year	Credit Card	80,3	4995,35	0	0	1974,42	6969,77	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
6743-HHQPF	0	0	1	0	0	0	0	0	0	1	1	1	Male	26	Yes	0	Capay	5	42	None		DSL	59	Month-to-Month	Credit Card	25,1	1097,15	0	0	0	1097,15	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
6745-JEFZB	1	1	1	0	0	0	1	1	0	0	0	1	Male	64	Yes	0	El Cajon	2	35	None	23.85	Fiber Optic	10	Month-to-Month	Credit Card	91,5	3236,35	40,79	90	834,75	4120,31	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	121	Потенциально ценные клиенты (Loyal Customers)
6746-WAUWT	1	0	0	0	0	0	0	0	0	0	0	1	Male	62	No	0	Salida	0	19	None	26.54			One Year	Credit Card	19,7	386,5	0	0	504,26	890,76	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	323	Неактивные клиенты (Lost Customers)
6749-UTDVX	1	1	1	0	1	1	0	1	1	1	1	1	Male	64	No	0	Brownsville	0	72	Offer A	10.87	Fiber Optic	16	Two Year	Bank Withdrawal	103,65	7634,8	0	0	782,64	8417,44	Stayed			A	VIP-клиент	Y	Нестабильный клиент	111	Самые ценные клиенты (Champions)
6752-APNJL	1	0	1	1	1	0	0	0	0	0	1	0	Male	30	Yes	1	Woodlake	7	42	None	18.93	DSL	73	Month-to-Month	Credit Card	54,5	2301,15	0	0	795,06	3096,21	Stayed			A	VIP-клиент	Y	Нестабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
6754-LZUKA	1	1	1	0	1	1	0	1	1	1	1	0	Male	29	Yes	0	Escondido	1	61	None	23.31	DSL	51	Two Year	Bank Withdrawal	80,9	4932,5	0	0	1421,91	6354,41	Stayed			A	VIP-клиент	Y	Нестабильный клиент	311	Неактивные клиенты (Lost Customers)
6754-WKSHP	1	1	0	0	0	0	0	0	0	0	0	0	Male	61	No	2	Brisbane	0	30	Offer C	4.27			One Year	Bank Withdrawal	25,35	723,3	0	0	128,1	851,4	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	323	Неактивные клиенты (Lost Customers)
6762-NSODU	1	0	0	0	0	0	0	0	0	0	0	0	Female	46	Yes	3	Los Angeles	9	46	None	12.68			Two Year	Credit Card	19,4	958,15	0	0	583,28	1541,43	Stayed			B	Средний клиент	Y	Нестабильный клиент	322	Неактивные клиенты (Lost Customers)
6762-QVYJO	0	0	1	1	0	1	1	1	1	1	1	0	Female	25	Yes	3	Acton	8	58	Offer B		DSL	59	Two Year	Credit Card	59,75	3624,35	0	0	0	3624,35	Stayed			A	VIP-клиент	X	Стабильный клиент	312	Неактивные клиенты (Lost Customers)
6765-MBQNU	1	1	0	0	0	0	0	0	0	0	0	0	Female	56	Yes	0	Phillipsville	7	26	None	33.47			One Year	Credit Card	26	684,05	0	0	870,22	1554,27	Stayed			B	Средний клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
6766-HFKLA	1	1	1	0	0	1	1	1	1	1	1	0	Female	60	Yes	0	Cazadero	10	56	None	10.13	Fiber Optic	13	Two Year	Bank Withdrawal	103,2	5744,35	0	0	567,28	6311,63	Stayed			A	VIP-клиент	X	Стабильный клиент	311	Неактивные клиенты (Lost Customers)
6769-DCQLI	1	0	1	0	1	1	1	1	1	1	1	1	Male	21	No	0	Pope Valley	0	52	None	49.29	Fiber Optic	51	One Year	Bank Withdrawal	105	5426,85	0	0	2563,08	7989,93	Churned	Other	Don't know	A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
6769-DYBQN	1	0	1	1	0	0	0	0	1	1	1	0	Male	77	No	0	Clearlake	0	46	None	36.78	Fiber Optic	29	Month-to-Month	Bank Withdrawal	85	3969,4	0	0	1691,88	5661,28	Churned	Attitude	Attitude of support person	A	VIP-клиент	Z	Непредсказуемый клиент	121	Потенциально ценные клиенты (Loyal Customers)
6770-UAYGJ	1	1	0	0	0	0	0	0	0	0	0	0	Female	23	Yes	2	Lebec	8	49	None	33.65			Two Year	Credit Card	25,25	1211,65	0	0	1648,85	2860,5	Stayed			B	Средний клиент	Z	Непредсказуемый клиент	112	Потенциально ценные клиенты (Loyal Customers)
6770-XUAGN	1	0	0	0	0	0	0	0	0	0	0	1	Female	30	Yes	0	North Hollywood	1	1	Offer E	16.66			Month-to-Month	Bank Withdrawal	21	21	0	0	16,66	37,66	Churned	Attitude	Attitude of support person	C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
6771-XWBDM	1	1	1	0	1	1	0	1	1	1	1	1	Female	47	Yes	0	White Water	1	57	None	40.13	Fiber Optic	25	Month-to-Month	Credit Card	104,5	5921,35	0	0	2287,41	8208,76	Churned	Dissatisfaction	Product dissatisfaction	A	VIP-клиент	Z	Непредсказуемый клиент	111	Самые ценные клиенты (Champions)
6772-KSATR	1	1	1	1	0	0	0	0	0	0	1	1	Male	31	No	0	Eagleville	0	1	Offer E	9.81	Fiber Optic	28	Month-to-Month	Bank Withdrawal	81,7	81,7	0	0	9,81	91,51	Churned	Dissatisfaction	Service dissatisfaction	C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
6772-WFQRD	1	0	0	0	0	0	0	0	0	0	0	1	Male	58	No	3	Castella	0	40	Offer B	26.41			One Year	Bank Withdrawal	20,4	854,9	32,55	0	1056,4	1878,75	Stayed			B	Средний клиент	Z	Непредсказуемый клиент	322	Неактивные клиенты (Lost Customers)
6773-LQTVT	0	0	1	0	1	1	0	0	0	0	1	1	Female	67	Yes	1	Long Beach	8	29	None		DSL	20	Two Year	Credit Card	35,65	1025,15	25,07	0	0	1000,08	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	323	Неактивные клиенты (Lost Customers)
6776-TLWOI	1	0	0	0	0	0	0	0	0	0	0	0	Male	29	No	0	Livingston	0	3	Offer E	32.01			Month-to-Month	Mailed Check	19,85	64,55	0	0	96,03	160,58	Churned	Price	Price too high	C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
6777-TGHTM	1	1	1	1	0	1	0	1	1	1	1	1	Female	44	No	0	San Francisco	0	53	None	29.8	Fiber Optic	4	One Year	Credit Card	106,95	5785,5	0	0	1579,4	7364,9	Churned	Competitor	Competitor had better devices	A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
6778-EICRF	1	1	1	1	0	0	0	1	1	1	1	0	Male	57	Yes	1	Clio	9	24	None	8.67	Cable	10	One Year	Credit Card	74,8	1821,2	0	0	208,08	2029,28	Stayed			B	Средний клиент	X	Стабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
6778-JFCMK	0	0	1	1	0	0	0	1	1	1	1	1	Male	28	No	0	Van Nuys	0	24	Offer C		DSL	46	One Year	Mailed Check	50,6	1288,75	0	0	0	1288,75	Stayed			B	Средний клиент	X	Стабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
6778-YSNIH	1	0	1	0	1	0	0	1	0	0	1	1	Female	63	No	0	Riverside	0	2	None	27.02	Cable	26	Month-to-Month	Bank Withdrawal	59	114,15	0	0	54,04	168,19	Joined			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
6784-XYJAE	1	1	1	0	0	1	0	0	0	0	0	0	Female	38	No	0	Fort Irwin	0	36	None	46.92	DSL	5	One Year	Bank Withdrawal	55,8	1941,5	0	70	1689,12	3700,62	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	121	Потенциально ценные клиенты (Loyal Customers)
6786-OBWQR	1	0	1	0	0	0	0	1	0	0	1	1	Female	20	Yes	2	Nipomo	8	5	None	47.91	Fiber Optic	73	Month-to-Month	Bank Withdrawal	80,85	356,1	0	0	239,55	595,65	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
6789-HJBWG	1	0	1	0	1	0	0	0	0	0	0	1	Female	20	No	0	Livingston	0	12	Offer D	17.14	DSL	48	Month-to-Month	Bank Withdrawal	49,4	611,65	0	90	205,68	907,33	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
6791-YBNAK	0	0	1	0	0	0	0	0	0	0	1	0	Male	26	Yes	2	Manteca	9	18	Offer D		DSL	52	Month-to-Month	Credit Card	25,55	467,85	0	0	0	467,85	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	123	Неактивные клиенты (Lost Customers)
6794-HKIAJ	1	1	1	1	1	1	0	0	0	0	1	0	Male	44	No	0	Redondo Beach	0	62	None	18.9	Fiber Optic	2	Month-to-Month	Bank Withdrawal	90,7	5586,45	0	0	1171,8	6758,25	Stayed			A	VIP-клиент	Y	Нестабильный клиент	111	Самые ценные клиенты (Champions)
6797-LNAQX	1	1	1	0	1	0	0	1	1	1	0	0	Male	34	Yes	0	Poway	1	70	Offer A	29.59	Fiber Optic	3	Two Year	Bank Withdrawal	98,3	6859,5	0	20	2071,3	8950,8	Churned	Competitor	Competitor had better devices	A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
6797-UCJHZ	1	1	1	0	1	1	0	1	1	0	1	0	Female	74	Yes	0	Simi Valley	7	66	Offer A	25.51	Fiber Optic	15	One Year	Credit Card	104,6	6819,45	0	0	1683,66	8503,11	Stayed			A	VIP-клиент	Y	Нестабильный клиент	311	Неактивные клиенты (Lost Customers)
6804-GDMOI	1	1	1	0	0	1	1	1	1	1	1	1	Female	39	No	0	Brea	0	61	None	41.23	Fiber Optic	28	Two Year	Bank Withdrawal	106,6	6428,4	0	0	2515,03	8943,43	Churned	Competitor	Competitor offered more data	A	VIP-клиент	Z	Непредсказуемый клиент	311	Неактивные клиенты (Lost Customers)
6806-YDEUL	1	0	0	0	0	0	0	0	0	0	0	0	Female	67	No	0	Sacramento	0	6	Offer E	2.03			Two Year	Bank Withdrawal	19,5	106,8	0	0	12,18	118,98	Stayed			C	Низкорентабельный клиент	X	Стабильный клиент	333	Неактивные клиенты (Lost Customers)
6807-SIWJI	1	1	1	1	1	0	0	1	1	1	1	1	Male	47	No	0	Groveland	0	38	Offer C	4.34	Fiber Optic	26	One Year	Bank Withdrawal	104,85	3887,25	0	0	164,92	4052,17	Stayed			A	VIP-клиент	X	Стабильный клиент	121	Потенциально ценные клиенты (Loyal Customers)
6810-VCAEX	0	0	1	1	1	0	1	0	0	0	1	0	Female	57	No	0	Los Angeles	0	47	Offer B		DSL	3	One Year	Credit Card	39,65	1798,65	0	0	0	1798,65	Stayed			B	Средний клиент	X	Стабильный клиент	312	Неактивные клиенты (Lost Customers)
6813-GZQCG	1	1	0	0	0	0	0	0	0	0	0	1	Female	21	Yes	1	Milford	5	45	None	37.57			Two Year	Credit Card	24,65	1171,3	0	0	1690,65	2861,95	Stayed			B	Средний клиент	Z	Непредсказуемый клиент	322	Неактивные клиенты (Lost Customers)
6814-ZPWFQ	1	1	0	0	0	0	0	0	0	0	0	0	Male	67	No	0	Santa Clarita	0	51	None	3.11			One Year	Bank Withdrawal	25	1260,7	0	0	158,61	1419,31	Stayed			B	Средний клиент	X	Стабильный клиент	112	Потенциально ценные клиенты (Loyal Customers)
6815-ABQFQ	1	1	1	0	1	0	1	1	1	1	1	1	Male	53	Yes	0	Silverado	1	56	None	14.43	Fiber Optic	25	One Year	Bank Withdrawal	107,25	6033,3	0	0	808,08	6841,38	Stayed			A	VIP-клиент	Y	Нестабильный клиент	311	Неактивные клиенты (Lost Customers)
6817-WTYHE	1	0	1	0	0	0	0	0	0	0	1	0	Male	56	No	0	Happy Camp	0	2	None	5.08	DSL	17	Month-to-Month	Bank Withdrawal	44,9	111,05	0	0	10,16	121,21	Joined			C	Низкорентабельный клиент	Y	Нестабильный клиент	133	Новички (New Customers)
6818-DJXAA	1	0	1	0	0	1	1	1	0	0	1	1	Female	43	No	3	Alturas	0	10	None	42.93	Fiber Optic	52	Month-to-Month	Bank Withdrawal	91,1	964,35	0	0	429,3	1393,65	Stayed			B	Средний клиент	Z	Непредсказуемый клиент	132	Новички (New Customers)
6818-WOBHJ	1	1	1	0	1	0	0	0	1	0	1	1	Female	70	Yes	0	Fulton	1	68	Offer A	24.13	Fiber Optic	24	Month-to-Month	Bank Withdrawal	89,6	6127,6	0	0	1640,84	7768,44	Churned	Competitor	Competitor had better devices	A	VIP-клиент	Y	Нестабильный клиент	111	Самые ценные клиенты (Champions)
6821-BUXUX	1	1	1	1	1	0	0	1	0	0	1	1	Female	28	No	0	Temecula	0	13	Offer D	17.02	Fiber Optic	41	Month-to-Month	Bank Withdrawal	96,65	1244,5	0	0	221,26	1465,76	Churned	Competitor	Competitor made better offer	B	Средний клиент	Y	Нестабильный клиент	132	Новички (New Customers)
6821-JPCDC	1	0	1	0	1	1	0	1	1	1	1	1	Female	29	Yes	0	Castro Valley	4	48	None	47.64	Fiber Optic	59	One Year	Bank Withdrawal	97,05	4692,95	0	0	2286,72	6979,67	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	111	Самые ценные клиенты (Champions)
6823-SIDFQ	1	0	0	0	0	0	0	0	0	0	0	0	Male	58	No	0	Parker Dam	0	28	Offer C	40.39			One Year	Credit Card	18,25	534,7	0	0	1130,92	1665,62	Stayed			B	Средний клиент	Z	Непредсказуемый клиент	322	Неактивные клиенты (Lost Customers)
6825-UYPFK	1	1	1	0	0	0	0	0	0	0	1	0	Female	47	No	0	Sun City	0	23	Offer D	27.61	Fiber Optic	23	Month-to-Month	Bank Withdrawal	75,6	1758,6	0	0	635,03	2393,63	Churned	Dissatisfaction	Network reliability	B	Средний клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
6827-IEAUQ	1	0	1	1	1	1	1	0	0	0	1	0	Female	46	Yes	0	Los Angeles	5	27	None	40.21	DSL	13	One Year	Credit Card	66,15	1874,45	0	0	1085,67	2960,12	Stayed			A	VIP-клиент	Z	Непредсказуемый клиент	122	Потенциально ценные клиенты (Loyal Customers)
6828-HMKWP	1	0	0	0	0	0	0	0	0	0	0	0	Male	24	Yes	1	Berkeley	3	12	None	49.7			Two Year	Bank Withdrawal	21,05	262,05	0	0	596,4	858,45	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	333	Неактивные клиенты (Lost Customers)
6833-JMZYP	1	0	1	0	0	1	0	1	1	1	1	1	Female	54	No	0	Hesperia	0	15	None	15.28	Fiber Optic	16	Month-to-Month	Credit Card	94	1505,45	0	0	229,2	1734,65	Stayed			B	Средний клиент	Y	Нестабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
6834-NXDCA	0	0	1	0	0	0	0	0	0	0	1	1	Female	30	No	0	South Dos Palos	0	13	None		DSL	53	Month-to-Month	Bank Withdrawal	23,9	300,8	0	0	0	300,8	Churned	Dissatisfaction	Limited range of services	C	Низкорентабельный клиент	X	Стабильный клиент	133	Новички (New Customers)
6837-BJYDQ	1	0	0	0	0	0	0	0	0	0	0	0	Male	42	No	0	Wilmington	0	3	None	35.65			One Year	Credit Card	19,6	61,35	0	0	106,95	168,3	Joined			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
6837-HAEVO	1	1	1	0	1	1	0	1	1	1	1	1	Male	47	Yes	2	Moreno Valley	9	69	Offer A	22.49	Fiber Optic	11	Two Year	Bank Withdrawal	105	7297,75	0	0	1551,81	8849,56	Stayed			A	VIP-клиент	Y	Нестабильный клиент	311	Неактивные клиенты (Lost Customers)
6838-HVLXG	1	0	0	0	0	0	0	0	0	0	0	0	Female	26	No	0	Keyes	0	12	None	32.32			Month-to-Month	Mailed Check	20,3	246,7	0	0	387,84	634,54	Stayed			C	Низкорентабельный клиент	Z	Непредсказуемый клиент	133	Новички (New Customers)
6838-YAUVY	1	1	1	0	0	1	1	0	1	1	1	1	Female	26	No	0	Petaluma	0	54	None	11.76	Fiber Optic	52	Two Year	Bank Withdrawal	95,1	5064,85	0	0	635,04	5699,89	Stayed			A	VIP-клиент	Y	Нестабильный клиент	311	Неактивные клиенты (Lost Customers)
6839-ITVZJ	1	1	1	0	1	0	1	0	0	0	1	1	Female	35	Yes	0	Los Angeles	1	26	None	22.33	DSL	13	Month-to-Month	Bank Withdrawal	60,05	1616,15	0	0	580,58	2196,73	Churned	Other	Don't know	B	Средний клиент	Y	Нестабильный клиент	122	Потенциально ценные клиенты (Loyal Customers)
